,LEVEL,POSITION,TECH_STACK,EXPERIENCE,GENDER,COMPANY,COMPANY_SIZE,WORK_TYPE,CITY,CURRENCY,SALARY_FOR_OTHER_CURRENCY,SALARY_FOR_TL_CURRENCY,MIN_TL,MAX_TL,CUR_MIN,CUR_MAX
1177,Middle,OTHERS,Sql,1 - 3 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1178,Senior,TEAM / TECH LEAD,.Net,15 Yıl ve üzeri,Erkek,Startup,10 - 25 Kişi,Hibrit,İstanbul,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
1179,Junior,SOFTWARE ARCHITECT,".Net, JavaScript | Html | Css, Visual Basic",0 - 1 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
1180,Middle,BACK-END DEVELOPER,Php,3 - 5 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1181,Senior,BACK-END DEVELOPER,"Php, JavaScript | Html | Css",7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,Bandırma,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
1182,Junior,MOBILE APPLICATION DEVELOPER,"Java, Kotlin, Swift / Objective C",0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1183,Middle,BACK-END DEVELOPER,Java,3 - 5 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
1184,Junior,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,DIGER,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
1185,Junior,BACK-END DEVELOPER,"Php, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1186,Senior,FULL STACK DEVELOPER,".Net, Delphi",7 - 10 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Hibrit,Bursa,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1187,Senior,BACK-END DEVELOPER,Go,3 - 5 Yıl,Kadın,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
1188,Middle,BACK-END DEVELOPER,".Net, Angular",5 - 7 Yıl,Erkek,DIGER,25 - 50 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
1189,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, React",5 - 7 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1190,Middle,BACK-END DEVELOPER,Java,1 - 3 Yıl,Kadın,Startup,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1191,Senior,BACK-END DEVELOPER,.Net,10 - 14 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
1192,Middle,BACK-END DEVELOPER,"Java, Python, React",1 - 3 Yıl,Erkek,DIGER,25 - 50 Kişi,Geçici Remote,Ankara,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
1193,Senior,CTO,"Java, Kotlin, Swift / Objective C, Vue, Angular, Flutter, Unity",10 - 14 Yıl,Erkek,Dijital / Reklam Ajansı,10 - 25 Kişi,Ofis,Samsun,₺ - Türk Lirası,,35.000 TL - 35.999 TL,35000.0,35999.0,0.0,0.0
1194,Middle,DEVOPS ENGINEER,Python,3 - 5 Yıl,Kadın,Startup,250+,Hibrit,Yurt Dışı,€ - Euro,2.000 - 2.999,,38940.0,58390.53,2000.0,2999.0
1195,Junior,BACK-END DEVELOPER,.Net,1 - 3 Yıl,Kadın,Dijital / Reklam Ajansı,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1196,Junior,FULL STACK DEVELOPER,"Java, React",1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1197,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue, Angular",3 - 5 Yıl,Erkek,E-Ticaret,250+,Hibrit,İstanbul,$ - Dolar,8.000 - 8.999,,149040.0,167651.37,8000.0,8999.0
1198,Senior,MOBILE APPLICATION DEVELOPER,Flutter,7 - 10 Yıl,Erkek,Startup,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,29.000 TL - 29.999 TL,29000.0,29999.0,0.0,0.0
1199,Junior,FULL STACK DEVELOPER,"Java, Php, Python, Swift / Objective C, C / C++, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Ofis,Konya,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1200,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, Vue",0 - 1 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,Ankara,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
1201,Junior,FULL STACK DEVELOPER,"Python, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Startup,10 - 25 Kişi,Ofis,Yurt Dışı,€ - Euro,2.000 - 2.999,,38940.0,58390.53,2000.0,2999.0
1202,Senior,FULL STACK DEVELOPER,.Net,5 - 7 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,26.000 TL - 26.999 TL,26000.0,26999.0,0.0,0.0
1203,Junior,EMBEDDED SOFTWARE DEVELOPER,"Python, C / C++",0 - 1 Yıl,Erkek,Startup,10 - 25 Kişi,Ofis,İzmir,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
1204,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue",0 - 1 Yıl,Erkek,Dijital / Reklam Ajansı,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1205,Middle,MOBILE APPLICATION DEVELOPER,Kotlin,3 - 5 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
1206,Senior,FULL STACK DEVELOPER,".Net, Angular",7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
1207,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İzmir,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1208,Junior,DATA SCIENTIST,".Net, Python",1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,Washington,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
1209,Middle,FULL STACK DEVELOPER,JavaScript | Html | Css,5 - 7 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1210,Senior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css",3 - 5 Yıl,Erkek,Outsource,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,22.000 TL - 22.999 TL,22000.0,22999.0,0.0,0.0
1211,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Startup,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1212,Senior,TEAM / TECH LEAD,".Net, React",10 - 14 Yıl,Erkek,Kurumsal,250+,Hibrit,Yurt Dışı,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
1213,Senior,FULL STACK DEVELOPER,".Net, Angular",5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
1214,Senior,TEAM / TECH LEAD,"JavaScript | Html | Css, Node",10 - 14 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,36.000 TL - 36.999 TL,36000.0,36999.0,0.0,0.0
1215,Middle,BACK-END DEVELOPER,"Php, Python, JavaScript | Html | Css, React",3 - 5 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1216,Senior,FULL STACK DEVELOPER,".Net, Php, JavaScript | Html | Css, React",7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
1217,Junior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
1218,Senior,QA / TEST AUTOMATION DEVELOPER,.Net,15 Yıl ve üzeri,Kadın,DIGER,250+,Hibrit,Yurt Dışı,€ - Euro,6.000 - 6.999,,116820.0,136270.53,6000.0,6999.0
1219,Middle,BACK-END DEVELOPER,.Net,7 - 10 Yıl,Kadın,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1220,Middle,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, Hybris",1 - 3 Yıl,Kadın,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1221,Middle,FULL STACK DEVELOPER,"Java, Php, JavaScript | Html | Css, Angular",1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,Bursa,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1222,Senior,FULL STACK DEVELOPER,.Net,15 Yıl ve üzeri,Erkek,Outsource,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
1223,Junior,FULL STACK DEVELOPER,"Java, Go, Kotlin",1 - 3 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Hibrit,Denizli,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
1224,Middle,FULL STACK DEVELOPER,"Java, .Net, Php",3 - 5 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Ofis,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1225,Junior,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1226,Middle,FULL STACK DEVELOPER,"Python, C / C++, JavaScript | Html | Css, React",3 - 5 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Ofis,İzmir,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1227,Senior,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css, React, Vue, NodeJS\Typescript",7 - 10 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,Şırnak,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
1228,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",10 - 14 Yıl,Erkek,E-Ticaret,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
1229,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css",1 - 3 Yıl,Erkek,E-Ticaret,1 - 10 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1230,Senior,SOFTWARE DEVELOPMENT MANAGER,Java,7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,35.000 TL - 35.999 TL,35000.0,35999.0,0.0,0.0
1231,Senior,FRONT-END DEVELOPER,JavaScript | Html | Css,7 - 10 Yıl,Erkek,Startup,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1232,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue, Angular",3 - 5 Yıl,Erkek,E-Ticaret,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
1233,Junior,EMBEDDED SOFTWARE DEVELOPER,C / C++,1 - 3 Yıl,Kadın,Startup,10 - 25 Kişi,Geçici Remote,Ankara,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1234,Middle,BACK-END DEVELOPER,"Java, Kotlin",3 - 5 Yıl,Erkek,E-Ticaret,250+,Geçici Hibrit,Yurt Dışı,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
1235,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",15 Yıl ve üzeri,Erkek,Kurumsal,250+,Geçici Remote,Ankara,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
1236,Middle,FULL STACK DEVELOPER,.Net,5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1237,Senior,FULL STACK DEVELOPER,"Python, Kotlin, Swift / Objective C",10 - 14 Yıl,Erkek,Startup,25 - 50 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
1238,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1239,Senior,TEAM / TECH LEAD,.Net,7 - 10 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
1240,Middle,DATABASE ADMIN,"JavaScript | Html | Css, ABAP",1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1241,Middle,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",1 - 3 Yıl,Erkek,Startup,100 - 250 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1242,Junior,BACK-END DEVELOPER,JavaScript | Html | Css,1 - 3 Yıl,Erkek,Startup,250+,Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
1243,Senior,FRONT-END DEVELOPER,"Ruby, JavaScript | Html | Css, Vue",7 - 10 Yıl,Erkek,Outsource,250+,Hibrit,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1244,Senior,TEAM / TECH LEAD,.Net,5 - 7 Yıl,Erkek,Oyun,25 - 50 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,30.000 TL - 30.999 TL,30000.0,30999.0,0.0,0.0
1245,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,10 - 14 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,Yurt Dışı,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
1246,Middle,SOFTWARE ARCHITECT,"Php, Python, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Ofis,Erzurum,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
1247,Senior,SOFTWARE DEVELOPMENT MANAGER,".Net, JavaScript | Html | Css, React",7 - 10 Yıl,Erkek,Kurumsal,250+,Hibrit,Antalya,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
1248,Middle,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,Outsource,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1249,Senior,BACK-END DEVELOPER,".Net, Php, Vue",7 - 10 Yıl,Erkek,E-Ticaret,250+,Remote,Yurt Dışı,$ - Dolar,4.000 - 4.999,,74520.0,93131.37,4000.0,4999.0
1250,Junior,FULL STACK DEVELOPER,".Net, Go, JavaScript | Html | Css, React",1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
1251,Senior,FRONT-END DEVELOPER,".Net, JavaScript | Html | Css, React",10 - 14 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
1252,Middle,FULL STACK DEVELOPER,"Java, Angular, Flutter",3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Remote,Ankara,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1253,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, Vue",1 - 3 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1254,Middle,BACK-END DEVELOPER,.Net,3 - 5 Yıl,Erkek,Startup,10 - 25 Kişi,Ofis,İzmir,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1255,Middle,BACK-END DEVELOPER,.Net,1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
1256,Senior,MOBILE APPLICATION DEVELOPER,"Java, Swift / Objective C",3 - 5 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
1257,Junior,BACK-END DEVELOPER,Java,0 - 1 Yıl,Erkek,Outsource,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
1258,Middle,FULL STACK DEVELOPER,"Java, React, Angular",3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1259,Senior,FRONT-END DEVELOPER,"JavaScript | Html | Css, Vue",3 - 5 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
1260,Junior,BACK-END DEVELOPER,Java,0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1261,Junior,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1262,Senior,BACK-END DEVELOPER,Java,10 - 14 Yıl,Erkek,Startup,1 - 10 Kişi,Remote,Bursa,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
1263,Junior,FRONT-END DEVELOPER,"Java, Kotlin",0 - 1 Yıl,Erkek,Startup,100 - 250 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1264,Senior,OTHERS,.Net,1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1265,Senior,SOFTWARE ARCHITECT,".Net, Nodejs",5 - 7 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Ofis,Konya,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
1266,Middle,BACK-END DEVELOPER,Java,3 - 5 Yıl,Kadın,Outsource,100 - 250 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
1267,Junior,BACK-END DEVELOPER,Php,1 - 3 Yıl,Kadın,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
1268,Middle,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css",3 - 5 Yıl,Erkek,Dijital / Reklam Ajansı,10 - 25 Kişi,Geçici Remote,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1269,Junior,GAME DEVELOPER,Unity,0 - 1 Yıl,Erkek,Oyun,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
1270,Middle,BACK-END DEVELOPER,"Java, Kotlin",1 - 3 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
1271,Junior,BACK-END DEVELOPER,".Net, C / C++",1 - 3 Yıl,Erkek,Outsource,10 - 25 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
1272,Junior,BACK-END DEVELOPER,.Net,0 - 1 Yıl,Erkek,Outsource,250+,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
1273,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, Angular",0 - 1 Yıl,Erkek,Kurumsal,1 - 10 Kişi,Ofis,İzmir,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
1274,Middle,BACK-END DEVELOPER,"Java, Scala",3 - 5 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,İstanbul,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
1275,Middle,QA / TEST AUTOMATION DEVELOPER,"Java, JavaScript | Html | Css, React",3 - 5 Yıl,Erkek,Kurumsal,250+,Remote,Yurt Dışı,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
1276,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue, React Native",5 - 7 Yıl,Erkek,E-Ticaret,250+,Remote,İzmir,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
1277,Middle,MOBILE APPLICATION DEVELOPER,"Swift / Objective C, JavaScript | Html | Css, React, Flutter",5 - 7 Yıl,Erkek,Dijital / Reklam Ajansı,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1278,Junior,BACK-END DEVELOPER,"Go, Python, JavaScript | Html | Css",0 - 1 Yıl,Erkek,E-Ticaret,250+,Hibrit,Ankara,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
1279,Senior,MOBILE APPLICATION DEVELOPER,Kotlin,3 - 5 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Remote,İzmir,₺ - Türk Lirası,,25.000 TL - 25.999 TL,25000.0,25999.0,0.0,0.0
1280,Junior,DATA SCIENTIST,Python,0 - 1 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1281,Senior,DATA SCIENTIST,"Python, scala",5 - 7 Yıl,Erkek,E-Ticaret,250+,Hibrit,amsterdam,€ - Euro,4.000 - 4.999,,77880.0,97330.53,4000.0,4999.0
1282,Senior,BACK-END DEVELOPER,Python,3 - 5 Yıl,Erkek,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
1283,Junior,GAME DEVELOPER,CS,1 - 3 Yıl,Erkek,Oyun,100 - 250 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,30.000 TL - 30.999 TL,30000.0,30999.0,0.0,0.0
1284,Middle,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
1285,Senior,FRONT-END DEVELOPER,".Net, JavaScript | Html | Css, Vue",7 - 10 Yıl,Erkek,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
1286,Senior,FRONT-END DEVELOPER,Java,1 - 3 Yıl,Kadın,Outsource,1 - 10 Kişi,Ofis,İzmir,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
1287,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css",3 - 5 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,$ - Dolar,2.000 - 2.999,,37260.0,55871.369999999995,2000.0,2999.0
1288,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,5 - 7 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
1289,Middle,FULL STACK DEVELOPER,Java,3 - 5 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,Ankara,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
1290,Middle,MOBILE APPLICATION DEVELOPER,Kotlin,3 - 5 Yıl,Erkek,Outsource,250+,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
1291,Junior,FULL STACK DEVELOPER,"Java, .Net, C / C++, React",0 - 1 Yıl,Kadın,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
